,relax_label,functional,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,energy_per_atom,fmax,state,project_name,seed_name,umap,incar,pmg_struct,formula,e_vasp_ref,type,natom,e_vasp_ref_pa,max_force
11,2LiFeSO4F-210215-133819-8b4b81 STATIC,pbe,2LiFeSO4F-210215-133819-8b4b81 STATIC-run2,,,-95.84359527,-47.921797635,2.0,189.02233610237732,94.51116805118866,-5.990224704375,0.03014974572048494,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.743, 3.747, 0.006, 0.005, 0.022, 0.017, 0.019, 0.022, 0.025, 0.022, 0.018, 0.023, 0.057, 0.056], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   5.675357   5.675358   7.481832
angles:  71.589602  71.589606  57.207759
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.862915  0.907949  0.063402     0
  1  Li    0.907949  0.862915  0.563402     0
  2  Fe    0.281179  0.283491  0.836735     3.745
  3  Fe    0.283491  0.281179  0.336735     3.745
  4  S     0.747566  0.37625   0.189622     0.005
  5  S     0.37625   0.747566  0.689622     0.005
  6  O     0.446268  0.582147  0.173846     0.024
  7  O     0.882541  0.507384  0.238255     0.019
  8  O     0.918651  0.259407  0.008807     0.018
  9  O     0.74682   0.12405   0.339437     0.023
 10  O     0.582147  0.446268  0.673846     0.024
 11  O     0.507384  0.882541  0.738255     0.019
 12  O     0.259407  0.918651  0.508807     0.018
 13  O     0.12405   0.74682   0.839437     0.023
 14  F     0.461121  0.125677  0.076161     0.056
 15  F     0.125677  0.461121  0.576161     0.056",LiFeSO4F,0.3506808899999996,AIRSS,16.0,0.04383511124999995,
53,4LiFeSO4F-210218-035319-c6220f STATIC,pbe,4LiFeSO4F-210218-035319-c6220f STATIC-run2,,,-191.66366765,-47.9159169125,4.0,398.1394478789104,99.5348619697276,-5.9894896140625,0.034412441679132565,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.738, 3.738, 3.738, 3.738, 0.005, 0.005, 0.005, 0.005, 0.039, 0.007, 0.018, 0.02, 0.039, 0.007, 0.018, 0.02, 0.039, 0.007, 0.018, 0.02, 0.039, 0.007, 0.018, 0.02, 0.059, 0.059, 0.059, 0.059], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   5.477413   7.512482   9.771124
angles:  81.980261  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.808142  0.70881   0.436962     0
  1  Li    0.308142  0.29119   0.063038     0
  2  Li    0.191858  0.29119   0.563038     0
  3  Li    0.691858  0.70881   0.936962     0
  4  Fe    0.154927  0.951116  0.864218     3.738
  5  Fe    0.654927  0.048884  0.635782     3.738
  6  Fe    0.845073  0.048884  0.135782     3.738
  7  Fe    0.345073  0.951116  0.364218     3.738
  8  S     0.288397  0.709362  0.618215     0.005
  9  S     0.788397  0.290638  0.881785     0.005
 10  S     0.711603  0.290638  0.381785     0.005
 11  S     0.211603  0.709362  0.118215     0.005
 12  O     0.519131  0.805035  0.549685     0.039
 13  O     0.291265  0.520278  0.602551     0.007
 14  O     0.08466   0.809145  0.53752      0.018
 15  O     0.289582  0.734708  0.765536     0.021
 16  O     0.019131  0.194965  0.950315     0.039
 17  O     0.791265  0.479722  0.897449     0.007
 18  O     0.58466   0.190855  0.96248      0.018
 19  O     0.789582  0.265292  0.734464     0.021
 20  O     0.480869  0.194965  0.450315     0.039
 21  O     0.708735  0.479722  0.397449     0.007
 22  O     0.91534   0.190855  0.46248      0.018
 23  O     0.710418  0.265292  0.234464     0.021
 24  O     0.980869  0.805035  0.049685     0.039
 25  O     0.208735  0.520278  0.102551     0.007
 26  O     0.41534   0.809145  0.03752      0.018
 27  O     0.210418  0.734708  0.265536     0.021
 28  F     0.198803  0.110244  0.206726     0.06
 29  F     0.698803  0.889756  0.293274     0.06
 30  F     0.801197  0.889756  0.793274     0.06
 31  F     0.301197  0.110244  0.706726     0.06",LiFeSO4F,0.35656161249999485,AIRSS,32.0,0.044570201562499356,
14,4LiFeSO4F-200804-100617-cd2a78 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-100617-cd2a78,75a48823-b6e5-4f06-a045-8c805a918377,151453.0,-191.64529671,-47.9113241775,4.0,423.8828491003014,105.97071227507536,,,,,,,,,,0.36115434749999764,AIRSS,32.0,0.045144293437499705,0.028495024586164
42,2LiFeSO4F-210215-173917-8ad8da STATIC,pbe,2LiFeSO4F-210215-173917-8ad8da STATIC-run2,,,-95.81617499,-47.908087495,2.0,194.17086471531243,97.08543235765622,-5.988510936875,0.024078928356143676,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.734, 3.735, 0.009, 0.009, 0.023, 0.026, 0.019, 0.005, 0.023, 0.025, 0.019, 0.005, 0.053, 0.053], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   7.197154   7.197154   6.154073
angles: 110.934865 110.934859 119.787534
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.891459  0.23562   0.954836     0
  1  Li    0.73562   0.391458  0.454836     0
  2  Fe    0.400553  0.58216   0.685987     3.734
  3  Fe    0.08216   0.900553  0.185987     3.734
  4  S     0.304185  0.989937  0.811523     0.009
  5  S     0.489937  0.804185  0.311523     0.009
  6  O     0.281608  0.0904    0.050432     0.023
  7  O     0.157888  0.999221  0.579067     0.026
  8  O     0.156748  0.68741   0.653316     0.019
  9  O     0.609576  0.182034  0.975372     0.005
 10  O     0.5904    0.781608  0.550432     0.023
 11  O     0.499221  0.657888  0.079067     0.026
 12  O     0.18741   0.656748  0.153316     0.019
 13  O     0.682034  0.109576  0.475372     0.005
 14  F     0.695442  0.549063  0.754074     0.053
 15  F     0.049063  0.195442  0.254074     0.053",LiFeSO4F,0.36439103000000017,AIRSS,16.0,0.04554887875000002,
26,4LiFeSO4F-200804-084331-4021b6 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-084331-4021b6,2d1c5995-3a46-4f7c-babb-0b36e4dba49e,149064.0,-191.59379718,-47.898449295,4.0,493.0831354529173,123.27078386322933,,,,,,,,,,0.3740292299999979,AIRSS,32.0,0.046753653749999735,0.030538759800087
109,2LiFeSO4F-200804-044245-813162 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-044245-813162,7c61887c-8e46-4c67-a46e-080dd26d1751,149992.0,-95.78433642,-47.89216821,2.0,211.17719774980725,105.58859887490362,,,,,,,,,,0.38031031499999557,AIRSS,16.0,0.047538789374999446,0.022992209231785
62,4LiFeSO4F-200804-062136-fa3e05 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-062136-fa3e05,8aa04c45-b3ff-4d26-b233-0b2867eab9fd,151274.0,-191.55349745,-47.8883743625,4.0,444.78174646697335,111.19543661674334,,,,,,,,,,0.3841041624999946,AIRSS,32.0,0.04801302031249932,0.027289401623242
13,4LiFeSO4F-200804-102428-4e2563 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-102428-4e2563,598d313d-42e5-4440-a6d3-836989ae4db8,152524.0,-191.54854315,-47.8871357875,4.0,459.4014855147682,114.85037137869205,,,,,,,,,,0.3853427374999967,AIRSS,32.0,0.04816784218749959,0.025977371148863
17,4LiFeSO4F-200804-075351-525af2 RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,4LiFeSO4F-200804-075351-525af2,6187f2ef-7cb4-4820-9c18-3aeae7d5e4bb,525219.0,-191.52668253,-47.8816706325,4.0,419.5695917488403,104.89239793721008,,,,,,,,,,0.3908078924999998,AIRSS,32.0,0.048850986562499976,0.018097752740282
118,4LiFeSO4F-210216-174411-7306c7 STATIC,pbe,4LiFeSO4F-210216-174411-7306c7 STATIC-run2,,,-191.49231597,-47.8730789925,4.0,378.61464261927676,94.65366065481919,-5.9841348740625,0.02389622744305469,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'All', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.743, 3.743, 3.742, 3.742, 0.015, 0.015, 0.011, 0.011, 0.032, 0.034, 0.023, 0.03, 0.032, 0.034, 0.023, 0.03, 0.019, 0.024, 0.021, 0.019, 0.019, 0.024, 0.021, 0.019, 0.034, 0.034, 0.014, 0.014], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   4.948762   5.349615  14.774484
angles:  95.203143  84.452428  78.194163
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.796179  0.128565  0.071008     0
  1  Li    0.203821  0.871435  0.928992     0
  2  Li    0.237514  0.473825  0.040453     0
  3  Li    0.762486  0.526175  0.959547     0
  4  Fe    0.266216  0.286756  0.826117     3.743
  5  Fe    0.733784  0.713244  0.173883     3.743
  6  Fe    0.973673  0.219683  0.43534      3.742
  7  Fe    0.026327  0.780317  0.56466      3.742
  8  S     0.400163  0.22079   0.604165     0.015
  9  S     0.599837  0.77921   0.395835     0.015
 10  S     0.844638  0.82992   0.792844     0.011
 11  S     0.155362  0.17008   0.207156     0.011
 12  O     0.697332  0.148431  0.561824     0.032
 13  O     0.227539  0.377017  0.539241     0.034
 14  O     0.379083  0.379613  0.692227     0.022
 15  O     0.289851  0.988621  0.617814     0.03
 16  O     0.302668  0.851569  0.438176     0.032
 17  O     0.772461  0.622983  0.460759     0.034
 18  O     0.620917  0.620387  0.307773     0.022
 19  O     0.710149  0.011379  0.382186     0.03
 20  O     0.80933   0.788751  0.695465     0.019
 21  O     0.908718  0.578669  0.832399     0.024
 22  O     0.585113  0.981961  0.848217     0.021
 23  O     0.076284  0.962779  0.8071       0.019
 24  O     0.19067   0.211249  0.304535     0.019
 25  O     0.091282  0.421331  0.167601     0.024
 26  O     0.414887  0.018039  0.151783     0.021
 27  O     0.923716  0.037221  0.1929       0.019
 28  F     0.59391   0.472854  0.081791     0.034
 29  F     0.40609   0.527146  0.918209     0.034
 30  F     0.068711  0.226076  0.97404      0.014
 31  F     0.931289  0.773924  0.02596      0.014",LiFeSO4F,0.3993995324999986,AIRSS,32.0,0.049924941562499825,
58,2LiFeSO4F-200804-040655-dc7889 RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,2LiFeSO4F-200804-040655-dc7889,b2440dcd-95cf-42ac-a03b-e7ff3a77464d,525609.0,-95.74109612,-47.87054806,2.0,199.36494698200158,99.68247349100079,,,,,,,,,,0.4019304649999995,AIRSS,16.0,0.05024130812499994,0.20056391978253
95,2LiFeSO4F-200804-052959-ab4f30 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-052959-ab4f30,ff85f775-b074-4b02-91f5-a5ab047421f5,150387.0,-95.72399031,-47.861995155,2.0,250.04040252247216,125.02020126123608,,,,,,,,,,0.41048336999999435,AIRSS,16.0,0.051310421249999294,0.026188121784141
62,4LiFeSO4F-210216-035149-7ded2c STATIC,pbe,4LiFeSO4F-210216-035149-7ded2c STATIC-run2,,,-191.43072752,-47.85768188,4.0,376.70933230842235,94.17733307710559,-5.982210235,0.022636075557642497,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.729, 3.729, 3.734, 3.734, 0.007, 0.007, 0.006, 0.006, 0.007, 0.039, 0.028, 0.007, 0.007, 0.039, 0.028, 0.007, 0.006, 0.033, 0.007, 0.025, 0.006, 0.033, 0.007, 0.025, 0.055, 0.055, 0.057, 0.057], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   7.396740   8.082756   6.488554
angles:  78.860476  88.088348  81.790454
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.333266  0.993431  0.356936     0
  1  Li    0.666734  0.006569  0.643064     0
  2  Li    0.418846  0.373012  0.871165     0
  3  Li    0.581154  0.626988  0.128835     0
  4  Fe    0.009092  0.727199  0.163818     3.729
  5  Fe    0.990908  0.272801  0.836182     3.729
  6  Fe    0.895577  0.306035  0.36481      3.734
  7  Fe    0.104423  0.693965  0.63519      3.734
  8  S     0.7025    0.073211  0.114404     0.007
  9  S     0.2975    0.926789  0.885596     0.007
 10  S     0.696524  0.609454  0.633597     0.006
 11  S     0.303476  0.390546  0.366403     0.006
 12  O     0.588281  0.150993  0.931392     0.007
 13  O     0.856623  0.182653  0.116891     0.039
 14  O     0.790323  0.901371  0.085183     0.028
 15  O     0.604113  0.064383  0.316558     0.007
 16  O     0.411719  0.849007  0.068608     0.007
 17  O     0.143377  0.817347  0.883109     0.039
 18  O     0.209677  0.098629  0.914817     0.028
 19  O     0.395887  0.935617  0.683442     0.007
 20  O     0.593245  0.659608  0.439137     0.006
 21  O     0.835134  0.450555  0.618765     0.033
 22  O     0.580651  0.568024  0.820119     0.007
 23  O     0.810293  0.744586  0.662577     0.025
 24  O     0.406755  0.340392  0.560863     0.006
 25  O     0.164866  0.549445  0.381235     0.033
 26  O     0.419349  0.431976  0.179881     0.007
 27  O     0.189707  0.255414  0.337423     0.025
 28  F     0.852057  0.529139  0.157165     0.055
 29  F     0.147943  0.470861  0.842835     0.055
 30  F     0.878556  0.127249  0.619875     0.057
 31  F     0.121444  0.872751  0.380125     0.057",LiFeSO4F,0.4147966449999956,AIRSS,32.0,0.05184958062499945,
23,4LiFeSO4F-200804-073505-ae8698 RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,4LiFeSO4F-200804-073505-ae8698,3bf7557b-ca1a-49a5-b2e5-6eb97bd8112b,525345.0,-191.38898231,-47.8472455775,4.0,444.0368069619376,111.0092017404844,,,,,,,,,,0.4252329474999996,AIRSS,32.0,0.05315411843749995,0.022809084652333
64,4LiFeSO4F-200804-061926-c0ad9c RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-061926-c0ad9c,8cc430e6-58a4-42c2-a680-abd4c97346f9,150593.0,-191.38827007,-47.8470675175,4.0,553.8585414958037,138.46463537395093,,,,,,,,,,0.4254110074999957,AIRSS,32.0,0.053176375937499465,0.030776308652543
21,4LiFeSO4F-200804-074137-1235fb RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,4LiFeSO4F-200804-074137-1235fb,ae7c70b4-4cf7-4514-801d-3e86f49bca24,525309.0,-191.3844349,-47.846108725,4.0,400.3937767793194,100.09844419482985,,,,,,,,,,0.42636979999999625,AIRSS,32.0,0.05329622499999953,0.025500314978151
169,2LiFeSO4F-200804-023841-2bc75d RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-023841-2bc75d,de35bc57-28fe-4829-ba36-0f1a3b041c33,150484.0,-95.68762757,-47.843813785,2.0,239.74159854301226,119.87079927150613,,,,,,,,,,0.428664739999995,AIRSS,16.0,0.053583092499999374,0.02518149350232
37,4LiFeSO4F-210217-232005-b08279 STATIC,pbe,4LiFeSO4F-210217-232005-b08279 STATIC-run2,,,-191.36750725,-47.8418768125,4.0,367.90499306183244,91.97624826545811,-5.9802346015625,0.027829214181367034,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.001, 0.001, 0.0, 0.0, 3.746, 3.746, 3.734, 3.734, 0.005, 0.005, 0.011, 0.011, 0.018, 0.026, 0.018, 0.006, 0.018, 0.026, 0.018, 0.006, 0.025, 0.026, 0.015, 0.033, 0.025, 0.026, 0.015, 0.033, 0.056, 0.056, 0.041, 0.041], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   6.766171   8.804376   8.713264
angles:  90.000000 134.864021  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.786473  0.749731  0.576864     0.001
  1  Li    0.786473  0.250269  0.076864     0.001
  2  Li    0.677824  0.556252  0.1971       0
  3  Li    0.677824  0.443748  0.6971       0
  4  Fe    0.091805  0.894996  0.073522     3.746
  5  Fe    0.091805  0.105004  0.573522     3.746
  6  Fe    0.352824  0.72747   0.655522     3.734
  7  Fe    0.352824  0.27253   0.155522     3.734
  8  S     0.112446  0.538529  0.206281     0.005
  9  S     0.112446  0.461471  0.706281     0.005
 10  S     0.601453  0.966458  0.06734      0.011
 11  S     0.601453  0.033542  0.56734      0.011
 12  O     0.059707  0.608387  0.331466     0.018
 13  O     0.347717  0.425685  0.346796     0.026
 14  O     0.188462  0.659172  0.13595      0.018
 15  O     0.860259  0.45353   0.019381     0.006
 16  O     0.059707  0.391613  0.831465     0.018
 17  O     0.347717  0.574315  0.846796     0.026
 18  O     0.188462  0.340828  0.63595      0.018
 19  O     0.860259  0.54647   0.519381     0.006
 20  O     0.859599  0.050749  0.254871     0.025
 21  O     0.39936   0.089326  0.911884     0.026
 22  O     0.484586  0.871567  0.125841     0.015
 23  O     0.678008  0.871379  0.971672     0.033
 24  O     0.859599  0.949251  0.754871     0.025
 25  O     0.39936   0.910674  0.411884     0.026
 26  O     0.484586  0.128433  0.625841     0.015
 27  O     0.678008  0.128621  0.471672     0.033
 28  F     0.063634  0.858419  0.584093     0.056
 29  F     0.063634  0.141581  0.084093     0.056
 30  F     0.647226  0.655005  0.683586     0.041
 31  F     0.647226  0.344995  0.183586     0.041",LiFeSO4F,0.4306017124999997,AIRSS,32.0,0.05382521406249996,
68,4LiFeSO4F-200804-061210-eb81d8 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-061210-eb81d8,0cf74c35-811b-4af8-9f81-ab7fae6e6334,150550.0,-191.36228299,-47.8405707475,4.0,509.57879383583554,127.39469845895889,,,,,,,,,,0.431907777499994,AIRSS,32.0,0.05398847218749925,0.022407020127005
48,4LiFeSO4F-200804-071908-bda5b3 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-071908-bda5b3,16091b5a-fab1-4a5e-aeff-7ba9b2d7efd3,150596.0,-191.36082171,-47.8402054275,4.0,421.2092111116222,105.30230277790555,,,,,,,,,,0.4322730974999942,AIRSS,32.0,0.054034137187499276,0.026612601291845
31,4LiFeSO4F-210216-130956-b7a4f0 STATIC,pbe,4LiFeSO4F-210216-130956-b7a4f0 STATIC-run2,,,-191.35502073,-47.8387551825,4.0,394.4243295460901,98.60608238652253,-5.9798443978125,0.029221395867406814,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.727, 3.727, 3.727, 3.727, 0.01, 0.01, 0.01, 0.01, 0.032, 0.028, 0.022, 0.006, 0.032, 0.028, 0.022, 0.006, 0.033, 0.029, 0.022, 0.006, 0.033, 0.029, 0.022, 0.006, 0.047, 0.047, 0.046, 0.046], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   7.284067   7.358595   7.358595
angles:  90.000000  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.276162  0.738821  0.942779     0
  1  Li    0.776162  0.261179  0.057221     0
  2  Li    0.026162  0.942779  0.261179     0
  3  Li    0.526162  0.057221  0.738821     0
  4  Fe    0.076707  0.448446  0.220822     3.727
  5  Fe    0.576707  0.551554  0.779178     3.727
  6  Fe    0.826707  0.220822  0.551554     3.727
  7  Fe    0.326707  0.779178  0.448446     3.727
  8  S     0.18127   0.312531  0.8062       0.01
  9  S     0.68127   0.687469  0.1938       0.01
 10  S     0.93127   0.8062    0.687469     0.01
 11  S     0.43127   0.1938    0.312531     0.01
 12  O     0.066101  0.322479  0.638598     0.033
 13  O     0.056287  0.323022  0.967892     0.028
 14  O     0.302714  0.478665  0.807695     0.022
 15  O     0.289416  0.146405  0.810299     0.006
 16  O     0.566101  0.677521  0.361402     0.033
 17  O     0.556287  0.676978  0.032108     0.028
 18  O     0.802714  0.521335  0.192305     0.022
 19  O     0.789416  0.853595  0.189701     0.006
 20  O     0.816101  0.638598  0.677521     0.033
 21  O     0.806287  0.967892  0.676978     0.028
 22  O     0.052714  0.807695  0.521335     0.022
 23  O     0.039416  0.810299  0.853595     0.006
 24  O     0.316101  0.361402  0.322479     0.033
 25  O     0.306287  0.032108  0.323022     0.028
 26  O     0.552714  0.192305  0.478665     0.021
 27  O     0.539416  0.189701  0.146405     0.006
 28  F     0.432345  0.804555  0.708009     0.046
 29  F     0.932345  0.195445  0.291991     0.047
 30  F     0.182345  0.708009  0.195445     0.046
 31  F     0.682345  0.291991  0.804555     0.046",LiFeSO4F,0.4337233424999951,AIRSS,32.0,0.05421541781249939,
